,MA_SO_SV,HOC_KY,TC_DANGKY,TC_HOANTHANH,GPA,CPA,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,ADMISSION_GAP
6784,6a1dc08b5f31,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,17.08,16.3,0.7799999999999976
6785,6a2bfbd9f194,HK1 2024-2025,20,0,0,0,20241,2020,1,A00,23.74,17.18,6.559999999999999
6786,6a2c5d72fc80,HK1 2024-2025,1,0,0,0,20241,2020,1,A01,23.16,19.34,3.8200000000000003
6787,6a2e577dd0cd,HK1 2024-2025,22,0,0,0,20241,2020,1,A00,22.66,21.66,1.0
6788,6a2fbf1a2cce,HK1 2024-2025,16,0,0,0,20241,2024,100,V02,25.22,22.24,2.9800000000000004
6789,6a3d036eb5dc,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,25.37,24.76,0.6099999999999994
6790,6a45fea019e4,HK1 2024-2025,23,0,0,0,20241,2023,100,V02,23.28,21.21,2.0700000000000003
6791,6a46d58ffec0,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,22.09,20.91,1.1799999999999997
6792,6a4873ecea5a,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,18.82,17.13,1.6900000000000013
6793,6a4ae00b0682,HK1 2024-2025,17,0,0,0,20241,2023,100,A00,21.43,21.14,0.28999999999999915
6794,6a4b33795dc9,HK1 2024-2025,8,0,0,0,20241,2021,1,A00,25.45,23.54,1.9100000000000001
6795,6a4c6633618c,HK1 2024-2025,17,0,0,0,20241,2021,1,D07,23.9,23.9,0.0
6796,6a4fd87ce6c4,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,20.85,18.37,2.4800000000000004
6797,6a517ef4dd71,HK1 2024-2025,22,0,0,0,20241,2023,100,D01,21.96,17.08,4.880000000000003
6798,6a53918ff57d,HK1 2024-2025,20,0,0,0,20241,2022,100,A01,26.08,25.43,0.6499999999999986
6799,6a55708cfb07,HK1 2024-2025,13,0,0,0,20241,2024,402,K00,54.88,50.68,4.200000000000003
6800,6a55d8178b02,HK1 2024-2025,16,0,0,0,20241,2021,1,V00,21.59,20.87,0.7199999999999989
6801,6a560c4a57eb,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,26.59,25.83,0.7600000000000016
6802,6a58c6144a31,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,24.1,21.18,2.9200000000000017
6803,6a5ce162dd60,HK1 2024-2025,16,0,0,0,20241,2022,100,A01,22.95,21.91,1.0399999999999991
6804,6a6298e1cb10,HK1 2024-2025,18,0,0,0,20241,2020,1,V00,24.76,21.68,3.080000000000002
6805,6a66a9dcfb82,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,19.54,16.95,2.59
6806,6a6e74470754,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,23.83,20.23,3.599999999999998
6807,6a7250d6fbe1,HK1 2024-2025,21,0,0,0,20241,2022,100,A01,23.6,20.8,2.8000000000000007
6808,6a73c0abe994,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,24.87,22.74,2.1300000000000026
6809,6a742c2d131c,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,19.85,17.13,2.7200000000000024
6810,6a7943aef3dd,HK1 2024-2025,19,0,0,0,20241,2018,1,V00,16.05,16.05,0.0
6811,6a7e2a5de95a,HK1 2024-2025,20,0,0,0,20241,2023,100,D01,24.42,24.06,0.360000000000003
6812,6a7e8cdadce0,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,23.57,22.27,1.3000000000000007
6813,6a7f6e0f1379,HK1 2024-2025,2,0,0,0,20241,2020,1,A00,20.34,20.34,0.0
6814,6a80bd8c613e,HK1 2024-2025,15,0,0,0,20241,2024,200,A01,28.29,24.5,3.789999999999999
6815,6a822376f895,HK1 2024-2025,19,0,0,0,20241,2022,100,V00,26.65,20.57,6.079999999999998
6816,6a87d8042539,HK1 2024-2025,11,0,0,0,20241,2023,100,A00,21.55,20.38,1.1700000000000017
6817,6a88bea9da2d,HK1 2024-2025,16,0,0,0,20241,2022,100,A00,22.6,21.82,0.7800000000000011
6818,6a89225cb691,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,23.86,21.73,2.129999999999999
6819,6a893ae239be,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,27.56,23.92,3.639999999999997
6820,6a8c49166736,HK1 2024-2025,21,0,0,0,20241,2023,100,D01,21.89,21.14,0.75
6821,6a92a8d9e51c,HK1 2024-2025,19,0,0,0,20241,2022,100,V00,22.92,20.3,2.620000000000001
6822,6a9a831047e8,HK1 2024-2025,25,0,0,0,20241,2021,1,V01,21.06,20.06,1.0
6823,6a9be5e28be9,HK1 2024-2025,25,0,0,0,20241,2020,1,V00,24.02,22.04,1.9800000000000004
6824,6a9c06316987,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,22.77,22.28,0.48999999999999844
6825,6aaaafc3aa09,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.11,23.82,0.28999999999999915
6826,6aab329ac131,HK1 2024-2025,11,0,0,0,20241,2020,1,A00,25.12,18.02,7.100000000000001
6827,6aacd5ca8d1e,HK1 2024-2025,17,0,0,0,20241,2022,100,A01,24.82,19.86,4.960000000000001
6828,6ab0e9d4585c,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,23.81,22.04,1.7699999999999996
6829,6abab58f467a,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,20.4,20.1,0.29999999999999716
6830,6ac080a3ad7d,HK1 2024-2025,9,0,0,0,20241,2018,1,A01,15.54,15.39,0.14999999999999858
6831,6ac84774b987,HK1 2024-2025,10,0,0,0,20241,2021,1,D07,25.67,24.62,1.0500000000000007
6832,6aca41db6ca4,HK1 2024-2025,24,0,0,0,20241,2021,1,A00,23.95,22.34,1.6099999999999994
6833,6acbe061bd7d,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,24.68,23.98,0.6999999999999993
6834,6ace3e2e0d18,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,22.52,16.16,6.359999999999999
6835,6ad56c27e8bc,HK1 2024-2025,19,0,0,0,20241,2022,100,A00,20.04,19.89,0.14999999999999858
6836,6adc409c1fac,HK1 2024-2025,17,0,0,0,20241,2024,100,V01,22.22,20.98,1.2399999999999984
6837,6adcf7920aef,HK1 2024-2025,16,0,0,0,20241,2024,200,A01,25.22,22.95,2.2699999999999996
6838,6ae6bd4372e0,HK1 2024-2025,17,0,0,0,20241,2024,100,A01,24.56,24.56,0.0
6839,6aee93b6aa7a,HK1 2024-2025,17,0,0,0,20241,2020,1,A00,23.98,21.86,2.120000000000001
6840,6af25b8077f5,HK1 2024-2025,19,0,0,0,20241,2022,409,X03,23.15,22.19,0.9599999999999973
6841,6af879368156,HK1 2024-2025,18,0,0,0,20241,2020,1,A00,19.47,15.73,3.7399999999999984
6842,6af93c9589fb,HK1 2024-2025,18,0,0,0,20241,2023,100,V02,19.3,18.94,0.35999999999999943
6843,6afbfbb24d4a,HK1 2024-2025,22,0,0,0,20241,2022,100,V00,22.68,22.62,0.05999999999999872
6844,6afd5d81bb56,HK1 2024-2025,24,0,0,0,20241,2022,100,A01,18.72,16.1,2.6199999999999974
6845,6b02fcc3fefe,HK1 2024-2025,13,0,0,0,20241,2021,1,V02,24.95,23.67,1.2799999999999976
6846,6b12222605ed,HK1 2024-2025,17,0,0,0,20241,2022,100,A01,25.12,24.82,0.3000000000000007
6847,6b14e5686dcf,HK1 2024-2025,18,0,0,0,20241,2024,200,A01,26.46,24.44,2.0199999999999996
6848,6b164a9b3fe8,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,24.54,24.29,0.25
6849,6b2259459a57,HK1 2024-2025,18,0,0,0,20241,2023,100,A01,24.86,24.53,0.3299999999999983
6850,6b2b0d717985,HK1 2024-2025,8,0,0,0,20241,2019,1,A00,22.08,21.67,0.4099999999999966
6851,6b2d406b6cf7,HK1 2024-2025,17,0,0,0,20241,2024,402,K00,50.26,49.34,0.9199999999999946
6852,6b314606082f,HK1 2024-2025,8,0,0,0,20241,2020,1,D07,22.55,22.0,0.5500000000000007
6853,6b36000f8478,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.0,21.2,0.8000000000000007
6854,6b37180b777c,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,24.15,22.96,1.1899999999999977
6855,6b3e628f7106,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.48,22.46,1.0199999999999996
6856,6b4750c8c3c2,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,25.96,25.76,0.1999999999999993
6857,6b4a0cead57a,HK1 2024-2025,19,0,0,0,20241,2022,100,V00,27.31,20.31,7.0
6858,6b4d457164d5,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,25.11,23.86,1.25
6859,6b4d66a175d3,HK1 2024-2025,22,0,0,0,20241,2023,100,A01,23.42,22.42,1.0
6860,6b51391bdcbd,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,24.92,23.69,1.2300000000000004
6861,6b56a12517c4,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,22.15,15.93,6.219999999999999
6862,6b619583c896,HK1 2024-2025,19,0,0,0,20241,2024,200,A00,25.67,25.15,0.5200000000000031
6863,6b637263ca07,HK1 2024-2025,25,0,0,0,20241,2023,100,A00,22.19,18.32,3.870000000000001
6864,6b66e9010f75,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.16,22.81,0.3500000000000014
6865,6b6dae6742e3,HK1 2024-2025,16,0,0,0,20241,2024,100,A00,25.24,24.93,0.3099999999999987
6866,6b6fbec2f6ed,HK1 2024-2025,19,0,0,0,20241,2022,100,A00,23.71,19.93,3.780000000000001
6867,6b7305bbd0b5,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.01,23.47,0.5400000000000027
6868,6b83e1aaf15f,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,18.17,17.21,0.9600000000000009
6869,6b870f27ac96,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,23.08,21.98,1.0999999999999979
6870,6b8950d46054,HK1 2024-2025,12,0,0,0,20241,2024,100,V02,23.51,22.28,1.2300000000000004
6871,6b8d72091383,HK1 2024-2025,20,0,0,0,20241,2020,1,V00,22.94,21.97,0.9700000000000024
6872,6b8fdf1567f9,HK1 2024-2025,13,0,0,0,20241,2021,1,V06,22.2,21.13,1.0700000000000003
6873,6b90b87129ce,HK1 2024-2025,18,0,0,0,20241,2024,100,D07,21.4,21.0,0.3999999999999986
6874,6b90c4042d48,HK1 2024-2025,19,0,0,0,20241,2022,100,V02,21.17,20.23,0.9400000000000013
6875,6b95d9bfcbe6,HK1 2024-2025,21,0,0,0,20241,2023,100,D01,24.41,23.61,0.8000000000000007
6876,6b9b86c54fd0,HK1 2024-2025,24,0,0,0,20241,2022,100,A01,24.67,24.67,0.0
6877,6ba58d523a06,HK1 2024-2025,13,0,0,0,20241,2021,1,A00,23.59,22.56,1.0300000000000011
6878,6ba5a96c6f9a,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,23.56,20.87,2.6899999999999977
6879,6ba842a871d9,HK1 2024-2025,15,0,0,0,20241,2021,1,V02,26.05,23.97,2.080000000000002
6880,6bad0ebe21df,HK1 2024-2025,11,0,0,0,20241,2023,100,A00,20.98,17.27,3.710000000000001
6881,6bb3d9623a3c,HK1 2024-2025,25,0,0,0,20241,2021,1,D07,24.8,23.72,1.0800000000000018
6882,6bb6e1ffd90f,HK1 2024-2025,10,0,0,0,20241,2019,1,A00,17.5,16.0,1.5
6883,6bb9c62cc8e5,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.71,19.84,4.870000000000001
6884,6bc126407ed9,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,23.22,22.51,0.7099999999999973
6885,6bc137d9188b,HK1 2024-2025,22,0,0,0,20241,2022,100,D07,25.23,23.3,1.9299999999999997
6886,6bc22e378fbb,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,20.49,17.11,3.379999999999999
6887,6bc3bf10d092,HK1 2024-2025,22,0,0,0,20241,2023,100,D01,22.42,21.21,1.2100000000000009
6888,6bc5bbb5bcba,HK1 2024-2025,19,0,0,0,20241,2022,100,A01,25.08,24.49,0.5899999999999999
6889,6bc6a64f54c7,HK1 2024-2025,19,0,0,0,20241,2023,100,A01,22.4,22.3,0.09999999999999787
6890,6bc73afa5d8b,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.48,20.98,2.5
6891,6bcd9598390f,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,25.46,24.29,1.1700000000000017
6892,6bcf094a1e7d,HK1 2024-2025,19,0,0,0,20241,2020,1,A01,20.32,19.43,0.8900000000000006
6893,6bd31440eab3,HK1 2024-2025,22,0,0,0,20241,2021,1,D07,25.49,15.69,9.799999999999999
6894,6bd94277eb41,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.44,23.65,0.7900000000000027
6895,6be186fc59ac,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,23.39,22.84,0.5500000000000007
6896,6be24f9a0609,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.79,23.25,1.5399999999999991
6897,6be634c55817,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.21,22.47,0.740000000000002
6898,6beec91d58c6,HK1 2024-2025,24,0,0,0,20241,2023,100,V02,22.58,21.58,1.0
6899,6bf3f7724a6e,HK1 2024-2025,39,0,0,0,20241,2021,1,A00,23.39,21.31,2.080000000000002
6900,6bf4d7422d2b,HK1 2024-2025,19,0,0,0,20241,2023,100,V00,22.14,21.29,0.8500000000000014
6901,6bf73ab84e80,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,24.51,22.71,1.8000000000000007
6902,6bfb68830905,HK1 2024-2025,19,0,0,0,20241,2022,100,V00,23.65,20.7,2.9499999999999993
6903,6bfcb741d51c,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,23.69,21.07,2.620000000000001
6904,6bff0980df99,HK1 2024-2025,25,0,0,0,20241,2023,100,A01,24.68,24.67,0.00999999999999801
6905,6bff90f96083,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,24.53,24.4,0.13000000000000256
6906,6c0147fd2a3c,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,22.72,22.13,0.5899999999999999
6907,6c042f08ea08,HK1 2024-2025,16,0,0,0,20241,2021,1,V01,17.68,17.63,0.05000000000000071
6908,6c0949568791,HK1 2024-2025,27,0,0,0,20241,2021,1,D07,23.56,23.16,0.3999999999999986
6909,6c0a43e84b80,HK1 2024-2025,15,0,0,0,20241,2019,1,V00,20.28,19.81,0.4700000000000024
6910,6c0c3e1aad30,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,22.51,21.25,1.2600000000000016
6911,6c0c98d30952,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,25.58,23.8,1.7799999999999976
6912,6c0fb79973fb,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,20.38,19.74,0.6400000000000006
6913,6c1199902a64,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,23.27,23.12,0.14999999999999858
6914,6c19f341a3fb,HK1 2024-2025,7,0,0,0,20241,2019,1,A00,22.16,21.46,0.6999999999999993
6915,6c1efd2f229d,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,22.48,21.82,0.6600000000000001
6916,6c24d04afc01,HK1 2024-2025,17,0,0,0,20241,2023,100,A00,20.98,20.84,0.14000000000000057
6917,6c26dd83e66a,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,22.4,19.82,2.5799999999999983
6918,6c27c91a0bb7,HK1 2024-2025,15,0,0,0,20241,2019,1,A00,22.22,19.83,2.3900000000000006
6919,6c28d6e4e913,HK1 2024-2025,26,0,0,0,20241,2023,100,A00,23.36,22.51,0.8499999999999979
6920,6c2b1f8edee1,HK1 2024-2025,20,0,0,0,20241,2023,100,D01,22.4,17.23,5.169999999999998
6921,6c39e5a56bef,HK1 2024-2025,18,0,0,0,20241,2023,100,A00,24.68,23.79,0.8900000000000006
6922,6c3d5d8b52f5,HK1 2024-2025,41,0,0,0,20241,2020,1,A00,23.91,19.8,4.109999999999999
6923,6c3f27afee17,HK1 2024-2025,15,0,0,0,20241,2021,1,V00,26.31,24.19,2.1199999999999974
6924,6c3fa03420b6,HK1 2024-2025,24,0,0,0,20241,2023,100,D01,24.74,24.68,0.05999999999999872
6925,6c4f7c8d0285,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,25.52,25.14,0.379999999999999
6926,6c598acc9bbe,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.94,22.61,1.3300000000000018
6927,6c5b7a8615d2,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,24.13,23.87,0.259999999999998
6928,6c5dbd7b0759,HK1 2024-2025,22,0,0,0,20241,2023,100,D01,19.33,16.68,2.6499999999999986
6929,6c61ff4046b4,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,24.02,24.02,0.0
6930,6c64dd53511f,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,23.97,23.75,0.21999999999999886
6931,6c698bfac7d8,HK1 2024-2025,17,0,0,0,20241,2021,1,A01,25.52,23.7,1.8200000000000003
6932,6c6e582507ba,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.68,22.51,1.1699999999999982
6933,6c6f1e8f983f,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,22.53,22.48,0.05000000000000071
6934,6c6fd201a270,HK1 2024-2025,25,0,0,0,20241,2023,100,A01,24.64,24.39,0.25
6935,6c7026613ef4,HK1 2024-2025,11,0,0,0,20241,2020,1,A00,21.49,21.49,0.0
6936,6c7049b44742,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,25.42,25.17,0.25
6937,6c711f693aa0,HK1 2024-2025,12,0,0,0,20241,2019,1,V02,19.59,19.15,0.4400000000000013
6938,6c756d39a1e5,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,23.56,21.5,2.0599999999999987
6939,6c76aa61400f,HK1 2024-2025,12,0,0,0,20241,2024,100,V00,23.73,21.48,2.25
6940,6c7995c64734,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.51,20.26,4.25
6941,6c79b67c6d49,HK1 2024-2025,15,0,0,0,20241,2024,100,H01,18.33,17.71,0.6199999999999974
6942,6c7b15911189,HK1 2024-2025,16,0,0,0,20241,2024,100,D07,23.07,22.08,0.990000000000002
6943,6c7bf25b16c3,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,20.38,17.16,3.219999999999999
6944,6c8018df0966,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,23.17,22.36,0.8100000000000023
6945,6c89373818c8,HK1 2024-2025,20,0,0,0,20241,2021,1,D07,21.63,17.28,4.349999999999998
6946,6c8a97d22131,HK1 2024-2025,3,0,0,0,20241,2018,1,A00,20.72,18.79,1.9299999999999997
6947,6c8f2df74c79,HK1 2024-2025,17,0,0,0,20241,2020,1,A00,23.96,21.85,2.1099999999999994
6948,6c8f966d52fa,HK1 2024-2025,13,0,0,0,20241,2023,100,A00,19.96,19.08,0.8800000000000026
6949,6c8fa9b63668,HK1 2024-2025,21,0,0,0,20241,2023,100,D01,23.22,22.51,0.7099999999999973
6950,6c930d5db8f6,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,17.76,16.05,1.7100000000000009
6951,6c97240f4629,HK1 2024-2025,2,0,0,0,20241,2019,1,D07,21.01,18.74,2.270000000000003
6952,6c998aa9724c,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,24.56,23.51,1.0499999999999972
6953,6c9b78c02b12,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,25.4,25.0,0.3999999999999986
6954,6ca2826e32c4,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,22.23,21.38,0.8500000000000014
6955,6ca3f9f2a1bb,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.03,23.13,0.9000000000000021
6956,6ca6d996b872,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,22.55,22.12,0.4299999999999997
6957,6ca754a2efee,HK1 2024-2025,21,0,0,0,20241,2023,100,D01,23.56,17.3,6.259999999999998
6958,6ca9b38e5ba1,HK1 2024-2025,17,0,0,0,20241,2024,100,V01,21.71,21.47,0.240000000000002
6959,6caaebf2a88f,HK1 2024-2025,20,0,0,0,20241,2022,100,A01,22.82,20.19,2.629999999999999
6960,6cacfa83a4df,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,24.77,24.32,0.4499999999999993
6961,6cb04648e5c2,HK1 2024-2025,27,0,0,0,20241,2023,100,A00,23.83,22.73,1.0999999999999979
6962,6cb1d71c345f,HK1 2024-2025,22,0,0,0,20241,2020,1,A00,21.85,21.56,0.2900000000000027
6963,6cb394ac26e3,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,23.26,22.48,0.7800000000000011
6964,6cb777612221,HK1 2024-2025,20,0,0,0,20241,2023,100,A01,21.85,21.6,0.25
6965,6cba63460227,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,22.99,22.58,0.41000000000000014
6966,6cbe26265607,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,25.37,25.37,0.0
6967,6cc4ad69ea94,HK1 2024-2025,18,0,0,0,20241,2024,200,A01,25.61,25.52,0.08999999999999986
6968,6ccd0bf35564,HK1 2024-2025,23,0,0,0,20241,2020,1,A01,25.26,21.89,3.370000000000001
6969,6ccd8eb184fc,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,22.39,21.33,1.0600000000000023
6970,6cce61d10e72,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,26.49,25.78,0.7099999999999973
6971,6cd2ec593346,HK1 2024-2025,11,0,0,0,20241,2020,1,A01,23.91,21.58,2.330000000000002
6972,6cd7b6716e4d,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,24.07,23.51,0.5599999999999987
6973,6ce322071c77,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.57,24.5,0.07000000000000028
6974,6ce4f926a6b8,HK1 2024-2025,18,0,0,0,20241,2023,100,V00,20.96,19.47,1.490000000000002
6975,6ce893869778,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,22.56,21.73,0.8299999999999983
6976,6cecc7ace165,HK1 2024-2025,13,0,0,0,20241,2024,100,A00,24.31,24.18,0.129999999999999
6977,6cedaa0eb7ea,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,22.11,21.7,0.41000000000000014
6978,6cf03edbec38,HK1 2024-2025,13,0,0,0,20241,2024,100,A01,24.09,23.97,0.120000000000001
6979,6cf62bbd5629,HK1 2024-2025,20,0,0,0,20241,2021,1,V00,23.75,23.08,0.6700000000000017
6980,6cfb209ee17e,HK1 2024-2025,13,0,0,0,20241,2021,1,V02,26.66,22.67,3.9899999999999984
6981,6cff8b5399a1,HK1 2024-2025,24,0,0,0,20241,2023,100,V02,22.18,21.37,0.8099999999999987
6982,6d0255906e0a,HK1 2024-2025,19,0,0,0,20241,2021,1,V00,23.28,22.64,0.6400000000000006
6983,6d08e525f271,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,24.77,20.86,3.91
6984,6d0a98f3d99b,HK1 2024-2025,2,0,0,0,20241,2020,1,A00,24.03,16.95,7.080000000000002
6985,6d1d22d25eb6,HK1 2024-2025,21,0,0,0,20241,2023,100,V00,20.9,20.79,0.10999999999999943
6986,6d20884dbdd8,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,24.08,22.73,1.3499999999999979
6987,6d2280f26395,HK1 2024-2025,15,0,0,0,20241,2021,1,V00,23.64,22.53,1.1099999999999994
6988,6d23b434cafa,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,21.63,20.66,0.9699999999999989
6989,6d267741829d,HK1 2024-2025,9,0,0,0,20241,2021,1,D07,25.6,25.54,0.060000000000002274
6990,6d26ba3eace3,HK1 2024-2025,18,0,0,0,20241,2023,100,D01,24.26,22.28,1.9800000000000004
6991,6d2a3cf440e0,HK1 2024-2025,21,0,0,0,20241,2020,1,A00,25.5,20.14,5.359999999999999
6992,6d2da1684737,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,22.48,21.83,0.6500000000000021
6993,6d318c49c40c,HK1 2024-2025,3,0,0,0,20241,2018,1,A00,16.64,15.27,1.370000000000001
6994,6d3e4ce49bb4,HK1 2024-2025,20,0,0,0,20241,2024,100,A00,21.2,21.0,0.1999999999999993
6995,6d3ef8b3508a,HK1 2024-2025,22,0,0,0,20241,2021,1,A00,23.4,23.4,0.0
6996,6d3ffc944dfe,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.66,19.88,2.780000000000001
6997,6d41c42bc586,HK1 2024-2025,19,0,0,0,20241,2021,1,V02,25.15,22.3,2.849999999999998
6998,6d4291bfd4c9,HK1 2024-2025,24,0,0,0,20241,2021,1,V01,22.34,19.96,2.379999999999999
6999,6d4d42203e53,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,25.52,23.78,1.7399999999999984
7000,6d507319097b,HK1 2024-2025,22,0,0,0,20241,2023,100,D01,25.48,24.96,0.5199999999999996
7001,6d51d241ccee,HK1 2024-2025,13,0,0,0,20241,2024,100,A01,24.2,23.61,0.5899999999999999
7002,6d623a1fddd8,HK1 2024-2025,9,0,0,0,20241,2019,1,A00,18.8,16.91,1.8900000000000006
7003,6d64dd131369,HK1 2024-2025,16,0,0,0,20241,2024,100,D01,21.98,21.68,0.3000000000000007
7004,6d66334a9acc,HK1 2024-2025,19,0,0,0,20241,2020,1,A00,22.35,19.09,3.2600000000000016
7005,6d66b07116f0,HK1 2024-2025,12,0,0,0,20241,2018,1,V02,24.2,19.12,5.079999999999998
7006,6d73ded96d75,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.47,24.02,0.4499999999999993
7007,6d7bda0174ef,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,21.85,19.84,2.0100000000000016
7008,6d7bf1fc5ed8,HK1 2024-2025,2,0,0,0,20241,2019,1,V00,18.64,16.25,2.3900000000000006
7009,6d7c973eb255,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.55,24.43,0.120000000000001
7010,6d7e46e1c3fb,HK1 2024-2025,19,0,0,0,20241,2018,1,A01,17.95,17.7,0.25
7011,6d80d4b1d76c,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,20.07,19.27,0.8000000000000007
7012,6d87c894a4db,HK1 2024-2025,20,0,0,0,20241,2022,100,A01,26.58,25.87,0.7099999999999973
7013,6d88755055af,HK1 2024-2025,23,0,0,0,20241,2021,1,A01,24.94,23.58,1.360000000000003
7014,6d8b08f1a2a3,HK1 2024-2025,17,0,0,0,20241,2021,1,V00,23.24,22.69,0.5499999999999972
7015,6d8dda48f6ff,HK1 2024-2025,16,0,0,0,20241,2019,1,A00,15.42,14.97,0.4499999999999993
7016,6d8f0487fc58,HK1 2024-2025,12,0,0,0,20241,2019,1,A01,19.76,19.76,0.0
7017,6d8fc887cd8e,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,25.17,20.05,5.120000000000001
7018,6d90d62d0532,HK1 2024-2025,16,0,0,0,20241,2024,100,V02,22.74,21.7,1.0399999999999991
7019,6d924685bd37,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,25.44,25.34,0.10000000000000142
7020,6dabf44e400b,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,18.04,17.43,0.6099999999999994
7021,6daceaf131d1,HK1 2024-2025,21,0,0,0,20241,2022,100,A01,21.04,19.66,1.379999999999999
7022,6dba0d595cc1,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,21.03,16.71,4.32
7023,6dbef937473b,HK1 2024-2025,23,0,0,0,20241,2021,1,D07,19.9,15.96,3.9399999999999977
